objectid,GlobalID,How Were the Subject(s) Found?,Specify Other for How Subject(s) Were Found,Subject Mobility and Responsiveness,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Linked_Incident_UUID,Linked_Team,Linked_Incident_Date,Found_Date,Found_UUID,x,y
3358,23a356e5-3ebe-4482-bc97-4041209c3f68,GROUND_TEAM,,Mobile_and_Responsive,24bbd896-f4f1-4395-b825-cd37b582710d,,,,,{50699869-02f9-4025-a953-3b8e6ee03c98},Inyo_Co_Sheriffs_Posse_SAR,7/12/2019 8:00:00 PM,,,-118.206399999946,37.2957999998906
3359,ef62ba28-e1bb-4ead-bef9-11f81b57df52,PATROL,,Mobile_and_Responsive,ccd9b021-3ba6-49e8-8082-240f1ecaa3ab,,,,,{9df562a8-4e2f-47b3-88b6-8f9602814bad},Contra_Costa_Co_Sheriffs_SAR,9/30/2018 3:15:00 AM,,,-121.941880000229,38.0213300003229
3360,2c4bc317-05a9-4c72-b731-4f756a51f1fb,GROUND_TEAM,,Mobile_and_Responsive,0b30aeda-80f9-4214-8f32-51499a2abc6b,,,,,{02f500a2-7e7a-4d3f-9f2a-80ba98400b8d},San_Diego_Mtn_Rescue_Team,4/8/2019 3:10:00 AM,,,-117.615279999925,34.2041700001299
3361,eee7278b-f839-4262-abd5-af11c744b5ec,OTHER,Postal Carrier with Picture,Mobile_and_Responsive,f318a503-a008-4cb7-8d7e-327c5d3e0920,,,,,{8de4b98e-f009-4f73-88ce-502d37a6b02d},San_Diego_Mtn_Rescue_Team,4/19/2019 2:48:00 AM,,,-117.228480000274,33.2173200003083
3362,b9263a86-69ef-4501-a8dc-1973d32f267a,GROUND_TEAM,,Mobile_and_Unresponsive,b3d18d99-7ae2-456e-8a3a-604699d78c12,,,,,{5a4bc7a9-3843-4a7f-92db-f2f8ef9aaecc},Contra_Costa_Co_Sheriffs_SAR,10/31/2018 5:30:00 AM,,,-122.062709999578,37.9479999999628
3363,7a142961-750e-47e7-9126-a42c7a266cc2,GROUND_TEAM,,Immobile_and_Unresponsive,0e7cc226-d01f-4996-87ef-d8f36dfd9834,,,,,{82c4f9e1-ebe8-481b-8fb6-cd87db94dc34},Contra_Costa_Co_Sheriffs_SAR,10/31/2018 11:30:00 AM,,,-119.820419999675,38.5978899996708
3364,b5b4d03d-66d3-494a-bba7-2c9252716730,GROUND_TEAM,,Mobile_and_Responsive,e5712216-5f7d-4d20-87b9-e77b69765863,,,,,{f924e2f0-b777-47db-89b1-70928d2f827e},San_Diego_Mtn_Rescue_Team,6/24/2019 12:33:00 AM,,,-117.980499999678,34.3091000000729
3365,03e1a081-e479-47d8-a010-9c88389a3fa2,GROUND_TEAM,,Mobile_and_Responsive,4ed971a6-ba3f-44ad-8fce-79d69d09f671,,,,,{12216dae-97f1-4156-8f04-8c65c7553ceb},San_Diego_Mtn_Rescue_Team,7/11/2019 2:17:00 PM,,,-116.973950000199,32.7890699997862
3366,3ecde871-11b7-40cd-a68a-ec5a962d772b,SELF-RESCUED,,Mobile_and_Responsive,8cb6825e-d8b6-40bb-85fe-ce230748f734,,,,,{4bf12f02-ed27-43ab-b8a4-1a371b7fb87c},West_Valley_SAR,1/11/2019 11:32:00 PM,,,-117.499250000076,34.2398000002803
3367,c4941cdf-d049-4b3a-8b32-40a4d5a34786,SELF-RESCUED,,Mobile_and_Responsive,922c30ce-dfb7-4b30-820e-7b9fa6c821f6,,,,,{decafdd8-0826-408f-9be3-4e89527771fb},West_Valley_SAR,3/10/2019 8:00:00 PM,,,-117.632830000254,34.2705499998594
3368,b150025c-3f0f-45f5-b5ab-b934ffc93f32,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,5a4962d1-792e-4412-84d7-da6fae381987,,,,,{0215eb30-ab2c-4035-aa87-ea36f8640985},West_Valley_SAR,3/10/2019 3:41:00 AM,,,-117.505560000194,34.2302800000778
3369,dc2618f7-1688-423a-b9bb-62a08d40fc85,GROUND_TEAM,,Mobile_and_Responsive,393d0e2b-47d9-4a74-8a25-71698c2d8403,,,,,{4f74585b-7615-4a17-92ad-986ca82cffef},West_Valley_SAR,7/4/2019 2:05:00 AM,,,-117.6345199999,34.2717499999687
3370,34063f45-1c3d-4026-881c-7901dca21556,GROUND_TEAM,,Mobile_and_Responsive,3f5bf8a7-b30f-4f1e-8599-24739d8cad36,,,,,{7274d82e-a781-491e-869d-dcfa2d40dac4},West_Valley_SAR,3/2/2019 9:01:00 PM,,,-117.632109999656,34.2691100001357
3371,130bb2b3-e418-4012-9088-24d7b40c41c6,SELF-RESCUED,,Mobile_and_Responsive,4c8bee1d-cbf6-475e-88c0-84bf08b29437,,,,,{3659c797-022f-462e-9512-5cc49b9e6313},West_Valley_SAR,4/6/2019 8:47:00 PM,,,-117.618490000236,34.2821200003185
3372,7ebbc7af-d152-49e5-bc02-ac90bec95918,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,cbdee52c-0598-43a6-822d-55383104a8cd,,,,,{65162244-1577-44ad-8084-05886de2b897},West_Valley_SAR,4/7/2019 3:18:00 AM,,,-117.615279999925,34.2041700001299
3373,33d1e8dd-52c8-4df2-bc5b-2a0c0af2a858,CONVERGENT_VOLUNTEER,,Mobile_and_Responsive,7d0890df-7d59-4439-8009-6bb2e0c3ddea,,,,,{1df96d11-1d37-4d99-8a67-b1f71d243720},Montrose_SAR_Team,1/11/2019 2:25:00 AM,,,-118.238919999581,34.2689700002598
3374,dadd44b7-2f9e-43ad-b566-d002387a507f,SELF-RESCUED,,Mobile_and_Responsive,fc0570ee-e7af-46d7-8658-adcdc96eba60,,,,,{90dd46b0-30d7-4744-9289-18206736b637},Montrose_SAR_Team,1/21/2019 2:00:00 PM,,,-118.221020000347,34.0557999998707
3375,39627a96-876d-48e7-9615-492134b702cf,SELF-RESCUED,,Mobile_and_Responsive,eec4fcd3-5cd9-4df8-8ffc-da865dc036f4,,,,,{dcebe76b-4c5b-41bf-a9cd-f2be993cf683},Montrose_SAR_Team,2/11/2019 12:45:00 AM,,,-118.104009999608,34.2575499997574
3376,73310d30-2428-46dd-bc99-147998dd3550,SELF-RESCUED,,Mobile_and_Responsive,8798ad55-cbca-4316-8a63-d53aec08d060,,,,,{8276ddbf-30be-4fd8-a7c1-2d9b0da9d939},Montrose_SAR_Team,2/12/2019 3:00:00 AM,,,-118.091580000241,34.1355800000242
3377,fec338d4-c265-4b48-92c8-fb596192b7d4,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,7aaf797e-2d64-4cee-8e01-4a52a4948346,,,,,{aeb7bf0f-003a-46aa-92f2-f1f36c2313c4},Montrose_SAR_Team,3/18/2019 8:45:00 PM,,,-118.156010000315,34.2407599999322
3378,98e2fd84-05a4-4b67-bdf5-7c104de5dba2,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,c3c593f8-0392-4f76-82ed-463c049bd4dd,,,,,{3fe99273-48c4-4c51-9297-9529956fd824},Montrose_SAR_Team,3/27/2019 6:15:00 AM,,,-118.264220000326,34.3233099998939
3379,1f285c36-2eeb-4343-aba1-866be016bbcb,SELF-RESCUED,,Mobile_and_Responsive,134e0aef-d644-4a90-8dd0-ef46a2f1f82d,,,,,{02d74c7c-4763-4a2c-ac27-d494e6b08a03},Montrose_SAR_Team,4/7/2019 12:30:00 AM,,,-118.18973000005,34.2175600001286
3380,4ec2c534-f72e-494e-936e-a04b1f6ac841,SELF-RESCUED,,Mobile_and_Responsive,b0cc815f-ef38-484b-8f1a-79680961195b,,,,,{55c22224-2abb-4fe9-9009-e3397252942c},Montrose_SAR_Team,4/7/2019 3:00:00 AM,,,-118.064250000092,34.2254999998862
3381,c3a3ee5a-c835-43ee-b7fa-52f44eb4224c,SELF-RESCUED,,Mobile_and_Responsive,cd16cbe3-6f0f-45ec-8c2e-49ca2f9497de,,,,,{36f7225e-a6a9-40e5-808f-f3a8101c124c},Montrose_SAR_Team,4/7/2019 6:15:00 AM,,,-118.021539999659,34.1939699998241
3382,d7676d3f-1761-4068-8de8-5972cd5ebe6a,GROUND_TEAM,,Mobile_and_Responsive,a87e9af6-0f8a-4a1e-8bbe-d60dac692c0c,,,,,{ca4d367c-f4fa-4375-9cc5-11e087401f1a},Montrose_SAR_Team,4/12/2019 8:30:00 PM,,,-117.82634999973,34.3448799998726
3383,c721d06c-aedf-4e05-9c05-cdc99bd97bd5,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,7a5a9306-40a7-4a97-8113-47dc3a2e24d7,,,,,{55b6c9c2-5519-4be8-b49b-93886ad6cf14},Montrose_SAR_Team,4/17/2019 11:00:00 PM,,,-118.150070000093,34.2509100000385
3384,437730e3-5a1a-4023-97df-7a97c84697cb,GROUND_TEAM,,Mobile_and_Responsive,41769bed-0ef4-49d3-810c-8175cd95fe96,,,,,{9422fda8-a516-4cdd-88b4-a2cb3e420a0c},Montrose_SAR_Team,4/23/2019 3:30:00 AM,,,-118.062169999561,34.1944599999389
3385,15913457-f64c-41de-b7a3-8919ce462830,SELF-RESCUED,,Mobile_and_Responsive,bc70d0ea-e768-465e-8748-8cc0f74622cd,,,,,{cfd50355-df21-4343-ae66-4c83ccefec5c},Montrose_SAR_Team,4/27/2019 10:00:00 PM,,,-118.182550000444,34.2285000002505
3386,766049be-4afe-4d85-aadf-489ab5f145a7,CELL_PHONE_TOWER,,Mobile_and_Responsive,2e2c65df-942f-420d-85d7-935fb6cef26e,,,,,{8f327f1a-c780-4bb8-9bd1-ce73abe02e76},Riverside_Mtn_Rescue_Unit,5/23/2019 1:30:00 AM,,,-116.62547999981,33.8134699997441
3387,bf62763d-220d-4d64-8f06-112a9808b254,CELL_PHONE_TOWER,,Mobile_and_Responsive,1c0d2e76-2db3-4281-82ff-d546eb791ca8,,,,,{46576774-0108-4ad4-865a-577b012d723f},Riverside_Mtn_Rescue_Unit,6/9/2019 1:15:00 AM,,,-116.732830000379,33.7831299996299
3388,e60e9ad9-89c8-453d-91a0-db5ea97afd67,GROUND_TEAM,,Mobile_and_Responsive,5873692b-bfd8-46ec-83f6-5ee8f3e72dbf,,,,,{e2703ce4-18c1-4ddb-a1d6-760dbfc0d2af},Riverside_Mtn_Rescue_Unit,6/23/2019 8:15:00 PM,,,-116.404909999669,33.5681000002072
3389,e749917c-dffa-4c84-9e98-13ab216e82a2,GROUND_TEAM,,Mobile_and_Responsive,cbe96731-5eba-4033-83f7-b44da9377688,,,,,{03a20aa7-715b-4899-91c7-6ac239b9ded2},Riverside_Mtn_Rescue_Unit,6/24/2019 8:00:00 PM,,,-117.928709999931,34.3495000003165
3390,099831bb-2bfe-4edc-9fe4-29e071cb7ecc,PATROL,,Mobile_and_Responsive,133c5a77-1efd-46f2-84cd-6a1285831b3f,,,,,{c281a660-d662-4f49-a397-feeca3081036},Riverside_Mtn_Rescue_Unit,6/27/2019 4:15:00 AM,,,-116.695229999965,33.732799999824
3391,884ab99d-6f91-450b-8ece-594b4298d7e2,GROUND_TEAM,,Immobile_and_Unresponsive,e1b6e4bf-e39d-42aa-8f23-ed3a382d5289,,,,,{685008fb-1088-4544-b13f-f76d3a1e1363},Riverside_Mtn_Rescue_Unit,7/13/2019 2:00:00 PM,,,-118.395350000077,37.3668000002616
3392,6a617aa7-63de-446d-a0eb-ff7c6485ee21,SELF-RESCUED,,Mobile_and_Responsive,6ae2aa4a-9c46-4a2e-8a8e-8d18f3d9082a,,,,,{d316261f-f0d4-4542-bdc2-aa85e2df967b},Riverside_Mtn_Rescue_Unit,7/22/2019 3:30:00 AM,,,-116.971230000333,33.4617099998166
3393,6e36a2fb-445b-429f-b99b-e39708825a82,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,f81cd4c9-71f8-41df-87b1-ecc874bc620d,,,,,{6b216198-4482-4ca4-9cc4-3be5700831c0},Montrose_SAR_Team,5/7/2019 1:00:00 AM,,,-117.851649999577,34.3572299997332
3394,874d2ddb-6887-4437-acd0-d9b165f6b18a,PATROL,,Mobile_and_Responsive,e0a66225-6834-4ea4-889e-00fde0ac4100,,,,,{cf7d822f-9264-45b2-8727-272a0a56c8bd},Montrose_SAR_Team,5/15/2019 8:45:00 PM,,,-118.181989999679,34.2300499996298
3395,70187077-12a5-4da3-94ea-29abba3a0de8,SELF-RESCUED,,Mobile_and_Responsive,ae3f7754-d90b-495e-81f0-9b6ea4c5c146,,,,,{d0c93c3d-1a03-4fbf-a841-1b58970588dd},Montrose_SAR_Team,5/28/2019 3:00:00 AM,,,-118.105340000301,34.2585400003368
3396,41a18c4e-1fba-4212-83dc-94ee094be066,PATROL,,Mobile_and_Responsive,6230bc1c-8eaf-44ee-8bf1-831223950ba8,,,,,{724f4f5f-3a5a-401f-95e7-2c2f2dfed2ea},Montrose_SAR_Team,6/7/2019 4:00:00 AM,,,-117.982279999736,34.3436800000977
3397,86b12728-03c2-4982-b9a4-2d25b04d7a3b,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,ae04a835-fd67-4861-8668-86578ab783cb,,,,,{1e0f7985-4063-4ef9-a76f-e9f9f683c9ae},Montrose_SAR_Team,6/12/2019 11:00:00 PM,,,-117.947820000209,34.3305199998423
3398,cc026962-14ff-48fb-abb4-23459f3bb863,GROUND_TEAM,,Mobile_and_Responsive,985a137a-6375-4e5c-8de6-9274d54aa22e,,,,,{da8ec17f-c7bc-4d3f-a7f0-e91b6ebd489f},Montrose_SAR_Team,6/14/2019 6:45:00 AM,,,-118.161939999593,34.2559899997931
3399,6a579ede-90ce-4b66-8a84-a56deba72845,GROUND_TEAM,,Mobile_and_Responsive,d1bf580e-5e2a-4994-8633-865d73ab1c5a,,,,,{9ffbab01-c8d4-4402-9c3e-80fec4440bf3},Montrose_SAR_Team,6/23/2019 2:30:00 AM,,,-117.980430000256,34.3090899999185
3400,d6467b9c-49ea-41da-867d-d36b95ff1c8e,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,564565b1-8e38-4b14-8f3e-ea6f004d8c12,,,,,{06d1e854-82e2-49c2-aab4-b81e050d11e5},Montrose_SAR_Team,6/24/2019 10:15:00 PM,,,-117.897330000121,34.3622899999789
3401,562c98cc-60cf-4a9b-8234-d02211b01ae2,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,d7930211-9f5c-4f7c-8027-8b21e7917b3e,,,,,{ad0ae071-7494-49e0-b360-43bb79597824},Montrose_SAR_Team,6/30/2019 7:30:00 AM,,,-118.254679999807,34.2629999996766
3402,d3faf3e0-6af2-4352-ac61-c69733185122,PATROL,,Mobile_and_Responsive,f8f8f180-3451-4257-8d84-4fb17c4c4bda,,,,,{08c545f9-9143-444d-b2c9-a8bfe5b0566f},Montrose_SAR_Team,6/30/2019 7:15:00 AM,,,-118.244520000044,34.2969599998756
3403,60a5e494-166f-41c1-8839-9139e10b087f,CELL_PHONE_TOWER,,Mobile_and_Responsive,ca2fb007-408e-442a-89f4-aef94ba37ac5,,,,,{ffd54672-d132-4c62-8a4b-266f54726a69},Montrose_SAR_Team,6/30/2019 1:30:00 AM,,,-118.175850000339,34.0080899999011
3404,dab5060e-a77e-4612-a391-5751c9c304cb,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,3868387f-a073-463f-830f-8b8fe74824ec,,,,,{b4fb825a-8b23-449a-a656-d641e397f115},Montrose_SAR_Team,7/14/2019 3:30:00 PM,,,-118.027079999848,34.2321300000155
3405,3bf25de7-21ec-40a9-9bc8-4038b26662b4,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,654c0d09-4562-499d-892a-c11e2fe4a68d,,,,,{6aec8495-0819-49e7-b362-4418b9823be9},Montrose_SAR_Team,7/19/2019 4:15:00 AM,,,-117.893869999565,34.3854999997172
3406,72d80979-d33b-407a-9abf-e8dd9d04e118,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,043962a1-b0f8-40a2-8bb6-9692fea49c8a,,,,,{53b9098e-3a9c-41e1-ba3b-e6d874e638f7},Montrose_SAR_Team,7/20/2019 10:45:00 PM,,,-118.183240000007,34.242979999663
3407,ead8374b-bc44-47f0-a204-9e61909e9f95,GROUND_TEAM,,Mobile_and_Responsive,c2def09f-c4d4-4c8d-841f-28f2a9767d52,,,,,{08d5c3a6-ff5e-4c5f-a111-1c7a541e8bd2},Montrose_SAR_Team,8/5/2019 1:15:00 AM,,,-118.020989999838,34.2138700003514
3408,9e9107fa-100e-4a9b-b9d6-b83c0e7351be,SELF-RESCUED,,Mobile_and_Responsive,d9aa08a1-ce9b-4865-878c-be6785dc8673,,,,,{3d572ec9-dcd7-412a-b8e5-723709a86f2b},Montrose_SAR_Team,8/12/2019 2:30:00 AM,,,-118.257629999826,34.3042499998293
3409,365d2069-fc6d-478e-853f-efed8e1ff397,"GRID_SEARCH,GROUND_TEAM,K9_TEAM",,Immobile_and_Unresponsive,b14b8936-38b4-4c04-8ff3-7d6c059f2a05,,,,,{d13f8d50-c3a2-466f-bc0a-2991eada234c},Monterey_County,7/27/2019 2:00:00 AM,,,-121.357040000189,35.8160700001761
3410,d18f83c1-45f6-4940-817b-39fd8e1ed4c3,SELF-RESCUED,,Mobile_and_Responsive,57e1125d-f82c-4894-8ddc-d57c32675bb4,,,,,{87f4391d-9c54-4328-946e-e7fb0f8e9f53},Placer_Co_Mtn_Rescue,6/21/2019 7:32:00 PM,,,-120.658189999658,39.2715299999419
3411,65f5a81c-d53c-4e87-ba75-4d11d03914d6,PATROL,,Mobile_and_Responsive,2e18b875-5373-45b4-80ec-2897f10b3c7a,,,,,{07c7b120-49b4-477e-a382-bd02ccdba7d5},Placer_Co_Mtn_Rescue,6/25/2019 2:49:00 AM,,,-120.667689999995,39.12855999994
3412,90a85631-c452-4b50-ae95-b53f6b9953c8,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,6f7bf3eb-a882-4f9f-82d3-c20b5a2713b1,,,,,{607e7d05-59af-4fdf-9349-a444de62f54f},Placer_Co_Mtn_Rescue,7/1/2019 12:13:00 AM,,,-120.489970000029,39.1850500003097
3413,12c3d034-17dc-4848-b2ef-9b2405eb2aea,PATROL,,Mobile_and_Responsive,ba78a2bd-d182-48a9-8431-435fb7fb0b44,,,,,{444695d1-a106-4176-8458-8e320cc66335},Marin_County_Sherrif_SAR,6/4/2019 10:08:00 PM,,,-122.451759999639,37.8054600001976
3414,6c7844fd-11ad-44f9-9fcc-0bb581b7e55e,GROUND_TEAM,,Immobile_and_Responsive,8896ecc0-dca3-42c6-8eec-87b517161e8a,,,,,{f83632f6-5dd0-4c9e-a820-e83e4b31df96},Marin_County_Sherrif_SAR,9/6/2019 5:30:00 PM,,,-122.640339999875,37.9167200001053
3415,08d760b5-5eb1-4fda-953f-42f20b644a38,GROUND_TEAM,,Immobile_and_Unresponsive,049f396a-9c36-4c45-827a-e6046608ecb1,,,,,{7ca8b3e8-b33c-4e26-8c12-0d4e8fa19c4a},Montrose_SAR_Team,8/23/2019 7:15:00 PM,,,-118.053919999552,34.1856299999734
3416,78340450-4f4a-48f0-8e7c-00df0a231766,GROUND_TEAM,,Immobile_and_Unresponsive,862cf596-5269-41cf-8c4c-944e26bd366c,,,,,{9ff481df-a66a-4d57-b88b-31d03c219651},Montrose_SAR_Team,9/3/2019 2:15:00 AM,,,-118.154929999866,34.2578300001729
3417,c9bce342-af40-47a1-942f-2fb303f54a8d,SELF-RESCUED,,Mobile_and_Responsive,e2756af7-0dca-4339-8707-14b4fa63aa00,,,,,{d5c396d3-16aa-4fb0-bb5a-936b4e224424},Montrose_SAR_Team,9/15/2019 3:45:00 AM,,,-117.911660000093,34.3470100001408
3418,3883820d-feca-4d0f-b8d8-a91fea437687,GROUND_TEAM,,Mobile_and_Responsive,0a38ef8e-33af-4a89-8a14-560743fd5494,,,,,{63328a1a-284a-4333-8cd9-cc5fc9c683e6},San_Diego_Mtn_Rescue_Team,7/15/2019 5:05:00 PM,,,-118.195779999876,37.2949600003487
3419,0d80915c-1bbb-4d69-9d27-01160fc819fb,SELF-RESCUED,,Mobile_and_Responsive,3c9221b4-c02e-43cd-8139-a25b91401500,,,,,{6d582757-01e6-4fc1-a413-6eab38abe8d0},San_Diego_Mtn_Rescue_Team,9/19/2019 1:40:00 AM,,,-116.967369999745,32.7944600000056
3420,858be8fa-8c07-4cd6-8aae-faa8bdf2c09b,GROUND_TEAM,,Mobile_and_Responsive,e108b42e-4f28-4e7f-8696-16470376d24c,,,,,{ac6da52f-71f8-4248-ac83-3a8cef54dc36},Riverside_Mtn_Rescue_Unit,8/10/2019 11:00:00 PM,,,-116.704369999553,33.8100600000506
3421,0995d553-6e52-4b9b-9ffa-be5d5a9614a5,GROUND_TEAM,,Mobile_and_Responsive,8b801062-bc34-4319-89a1-9d974b0b520b,,,,,{ff33dd44-d4f3-4122-a98c-2c56f0b8f31e},Riverside_Mtn_Rescue_Unit,8/11/2019 12:30:00 AM,,,-116.66422000005,33.8050699998138
3422,cc668bb4-a86f-4ce7-8997-b2b8a8a2a1a8,GROUND_TEAM,,Mobile_and_Responsive,850cdd80-bfbb-4fea-84c2-f1cb2b4ee70b,,,,,{bae6c747-77de-4221-8a80-40516fb84309},Riverside_Mtn_Rescue_Unit,8/11/2019 6:15:00 AM,,,-116.671480000022,33.8035000002892
3423,58f2ce1e-5fdf-4d05-aa04-c358345bf846,GROUND_TEAM,,Mobile_and_Responsive,1e05aa22-4d82-4d20-8e58-3feca47695b4,,,,,{9820e6a0-39d4-465a-b502-756c6b38f728},Riverside_Mtn_Rescue_Unit,8/26/2019 1:15:00 AM,,,-116.689459999622,33.8061400003142
3424,0cfb0a33-835b-4695-b638-8afd403b50aa,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,886daf89-b6a9-4e98-84f9-83b60f458f6e,,,,,{a50ced1f-1ece-45b0-989c-5524ad09fb28},Riverside_Mtn_Rescue_Unit,9/4/2019 10:30:00 PM,,,-116.748199999719,33.7283199997543
3425,d36155a1-3fd4-4a82-b68d-79a36a100d2c,GROUND_TEAM,,Mobile_and_Responsive,7ac90f76-9ecb-40b3-88a6-2142a03e5737,,,,,{8372c2d4-a496-4d87-9e40-140953c1fb67},Riverside_Mtn_Rescue_Unit,9/5/2019 12:30:00 AM,,,-116.672870000092,33.8148399997369
3426,e2769a40-c9d8-4434-b077-f1026361cbfb,GROUND_TEAM,,Mobile_and_Responsive,24b2373b-cd18-4619-8996-132369e2f99c,,,,,{57db160f-aa31-45f1-85be-fea27bd4561e},Riverside_Mtn_Rescue_Unit,9/7/2019 2:00:00 AM,,,-116.688030000267,33.8181500003061
3427,1ef41976-23f0-4262-aedd-d8d3b9266ccf,GROUND_TEAM,,Mobile_and_Responsive,d13bb773-5c43-424e-854e-e7071bc2970f,,,,,{d2dcde63-a1fb-4156-b814-a995667e909f},Riverside_Mtn_Rescue_Unit,9/8/2019 2:45:00 AM,,,-116.67285,33.8132900000918
3428,a01fe01a-fc34-4fbb-88a7-cf2fd1d1f7a4,UNKNOWN,,Mobile_and_Responsive,2271eccf-7740-4bba-8c6f-ccd097fee94e,,,,,{837b1132-575a-46d8-8127-cb7f6a16952d},Riverside_Mtn_Rescue_Unit,9/21/2019 2:00:00 AM,,,-116.76545999962,33.4594700000717
3429,8d0baf23-c0bc-46fd-b685-93e97ddf599e,GROUND_TEAM,,Mobile_and_Responsive,7dfd79b9-e22e-413a-8050-9b5f402692a4,,,,,{7173ca8b-7295-4a99-bb6f-5ecdde458c4e},Riverside_Mtn_Rescue_Unit,10/9/2019 2:00:00 AM,,,-116.675100000411,33.7964999998055
3430,01f81767-5cf0-4a71-a85d-98815608b443,SELF-RESCUED,,Mobile_and_Responsive,6f342877-0439-4ded-8538-73bcbf78121c,,,,,{188c5f99-f7f2-4228-8414-772c1e0b9dae},Santa_Barbara_County_SAR,2/14/2019 3:15:00 PM,,,-119.699429999595,37.2924499999641
3431,73d7b94a-3d9f-41a1-bd6e-096510918be1,SELF-RESCUED,,Mobile_and_Responsive,e981a714-8be4-47c3-87be-81eb7d597ac2,,,,,{e5990ee6-ff80-41fd-b47f-ec05df2e25fd},Santa_Barbara_County_SAR,3/2/2019 8:03:00 PM,,,-119.714579999725,34.4842700002024
3432,96d6f85f-4f6f-42f3-b241-2c5a451ab094,GROUND_TEAM,,Mobile_and_Responsive,47215833-3482-4fe6-8a7b-5293fe1a95e1,,,,,{a4486110-ed4d-42ba-b33e-8cec172cdf74},Santa_Barbara_County_SAR,3/2/2019 11:55:00 PM,,,-119.699049999653,34.4194099999268
3433,ffc20e4a-923b-463d-ad86-d5643c84bcb9,SELF-RESCUED,,Mobile_and_Responsive,a596c04c-1929-44dc-840c-8b1160262e9a,,,,,{565df46b-4ef2-4e15-b590-c241f7413c6c},Santa_Barbara_County_SAR,4/21/2019 9:10:00 PM,,,-119.641450000279,34.4526000002449
3434,dc8ec96b-cfa9-436d-981a-a7ec94e86327,"GROUND_TEAM,TECH_RESCUE_TEAM",,Immobile_and_Unresponsive,923fac27-2c3f-45ba-8512-35164e4adaae,,,,,{e62d7725-f2f4-478c-8fab-b2a7161b04b5},Santa_Barbara_County_SAR,5/16/2019 9:00:00 AM,,,-119.953999999853,34.6849999996656
3435,46b1dba7-67f5-4f86-a969-47b4d17c460e,GROUND_TEAM,,Mobile_and_Responsive,e97f09dd-dbea-4eef-8cca-9b3c956d0fc4,,,,,{cebbb408-a167-4af4-9e0e-781a50713476},Santa_Barbara_County_SAR,5/19/2019 9:30:00 PM,,,-119.865999999762,34.5030000000746
3436,bbdc7e57-9d6a-40ad-85a0-517fbdfd8800,SELF-RESCUED,,Mobile_and_Responsive,2e908d36-6520-4e4f-8f87-26a81e2c10c9,,,,,{bb777e47-b0e7-414a-b5a2-fdc5a7d22319},Santa_Barbara_County_SAR,5/27/2019 4:19:00 PM,,,-119.718949999952,34.5399700003601
3437,7eae8fb0-d544-4141-943e-7392cfe1fe3d,"AIRCRAFT-HELICOPTER,GROUND_TEAM",,Mobile_and_Responsive,67d04203-ea0c-423e-89d6-91abe51b5d0d,,,,,{9cae3e1a-21c3-4253-841d-86bc90d4b313},Santa_Barbara_County_SAR,6/24/2019 6:00:00 PM,,,-119.38999999992,34.3620000001416
3438,f86a41aa-b749-4e3d-a602-c542f2eb3e10,"AIRCRAFT-HELICOPTER,GROUND_TEAM,OHV_TEAM",,Mobile_and_Responsive,8fe3b593-b5d5-423b-8370-3c325e883b90,,,,,{de605257-8f17-47c3-ae08-7f73e8fdde0b},Santa_Barbara_County_SAR,6/23/2019 10:30:00 PM,,,-119.636999999687,34.6059999997227
3439,eebedd84-b6e1-488a-9252-5dd6469eccf9,SELF-RESCUED,,Mobile_and_Responsive,42abdf77-c6d5-4397-8bae-267856e91319,,,,,{d2c2d891-9f5e-4fa0-9786-c167f081b02c},Santa_Barbara_County_SAR,6/29/2019 4:40:00 AM,,,-119.938000000327,34.7710000000233
3440,015a9be2-6b15-4ca8-828b-ad3c0d961d5d,"GROUND_TEAM,PATROL",,Mobile_and_Responsive,85ae7e64-3b18-4f37-8114-d63f245b9b7c,,,,,{d5072603-d92c-4462-bd6c-53d195fde744},Tehachapi_Mtns_SAR,2/24/2019 7:30:00 PM,,,-118.424820000134,35.0914799999814
3441,77507b8b-27da-4fed-b44b-1a5381b400a3,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,7db6941d-d516-4820-8ee7-f6ac79a87ca4,,,,,{146ad7f6-b12e-49b3-9c47-27a598061547},China_Lake_Mtn_Rescue_Group,4/28/2019 10:30:00 PM,,,-117.983249999681,35.7902700001615
3442,6496c580-89cc-40d7-9c86-515543ef2e3d,GROUND_TEAM,,Mobile_and_Responsive,23e95242-f670-4f35-89b6-6df86e474363,,,,,{ee87b51b-3ceb-4a95-bc26-8bd766bd06b6},San_Diego_Mtn_Rescue_Team,2/23/2019 7:02:00 AM,,,-119.699429999595,37.2924499999641
